[Point Spectroscopy Data]
Approach Rate=0.0760 µm/sec
Retreat Rate=0.0760 µm/sec
Z Start=-0.6000 µm
Z End=-1.1000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -1.049120	 -7.713762	 -0.650880	  8.580671
 -1.050099	 -7.758533	 -0.649901	  8.642613
 -1.051077	 -7.780917	 -0.648923	  8.689223
 -1.052055	 -7.825381	 -0.647944	  8.754232
 -1.053034	 -7.845619	 -0.646966	  8.795015
 -1.054013	 -7.885789	 -0.645987	  8.824760
 -1.054991	 -7.910321	 -0.645009	  8.892835
 -1.055969	 -7.953557	 -0.644031	  8.921659
 -1.056948	 -7.978703	 -0.643052	  8.989735
 -1.057926	 -8.013353	 -0.642074	  9.018252
 -1.058905	 -8.029605	 -0.641095	  9.070688
 -1.059883	 -8.065176	 -0.640117	  9.104419
 -1.060862	 -8.091241	 -0.639138	  9.171268
 -1.061840	 -8.116079	 -0.638160	  9.216651
 -1.062819	 -8.141837	 -0.637181	  9.258967
 -1.063797	 -8.159009	 -0.636203	  9.304351
 -1.064776	 -8.183540	 -0.635224	  9.330109
 -1.065754	 -8.117919	 -0.634246	  9.403704
 -1.066733	 -1.448724	 -0.633267	  9.433755
 -1.067711	 -1.409167	 -0.632289	  9.506736
 -1.068690	 -1.404874	 -0.631310	  9.512256
 -1.069668	 -1.411007	 -0.630332	  9.591370
 -1.070646	 -1.430019	 -0.629353	  9.614675
 -1.071625	 -1.410394	 -0.628375	  9.691336
 -1.072604	 -1.417447	 -0.627396	  9.726906
 -1.073582	 -1.430019	 -0.626418	  9.759410
 -1.074560	 -1.422353	 -0.625440	  9.813993
 -1.075539	 -1.444125	 -0.624461	  9.857536
 -1.076517	 -1.430326	 -0.623483	  9.924997
 -1.077496	 -1.454551	 -0.622504	  9.942783
 -1.078474	 -1.469270	 -0.621526	 10.020058
 -1.079453	 -1.477855	 -0.620547	 10.043976
 -1.080431	 -1.476016	 -0.619569	 10.044895
 -1.081410	 -1.499014	 -0.618590	 10.044895
 -1.082388	 -1.490121	 -0.617612	 10.044895
 -1.083367	 -1.480002	 -0.616633	 10.044895
 -1.084345	 -1.516186	 -0.615655	 10.044895
 -1.085324	 -1.501160	 -0.614676	 10.044895
 -1.086302	 -1.518946	 -0.613698	 10.044895
 -1.087281	 -1.503000	 -0.612719	 10.044895
 -1.088259	 -1.547770	 -0.611741	 10.044895
 -1.089237	 -1.544091	 -0.610762	 10.044895
 -1.090216	 -1.525079	 -0.609784	 10.044895
 -1.091195	 -1.566169	 -0.608805	 10.044895
 -1.092173	 -1.571995	 -0.607827	 10.044895
 -1.093151	 -1.572302	 -0.606849	 10.044895
 -1.094130	 -1.583341	 -0.605870	 10.044895
 -1.095108	 -1.606953	 -0.604892	 10.044895
 -1.096087	 -1.615232	 -0.603913	 10.044895
 -1.097065	 -1.637617	 -0.602935	 10.044895
 -1.098044	 -1.621058	 -0.601956	 10.044895
 -1.099022	 -1.653562	 -0.600978	 10.044895
 -1.100000	 -1.654789	 -0.600000	 10.044895
